sample	var_1	var_2	var_3	var_4	var_5	var_6	var_7	var_8	var_9	var_10	var_11	var_12	var_13	var_14	var_15	var_16	var_17	var_18	var_19	var_20
sample_11	1.44453361419033	0.948034042281022	0.771456004487128	-1.01735901384636	0.202702645191303	1.35723928880199	-0.321665765003821	-0.283934359328519	-0.274627204363207	-0.239125704389438	-0.481617993700046	0.824142085004662	1.80207092868401	2.08137993969329	0.156264149833465	1.24714797184269	-0.697670382600464	0.277173117387788	-0.742125575961154	0.273402395015155
sample_12	0.11529575813592	-0.755474081148042	0.221368119435159	0.544016135668364	1.07182910205344	0.87178180514498	-0.553587368212568	-0.0203624318967564	-0.189943228300082	0.896519188717389	1.73237762200478	0.940539954485157	-0.304325907257002	-0.301000690517451	-0.369133231926811	0.404741158259882	1.02764274260005	0.466586497992473	-0.25674110249222	-0.428679860843093
sample_13	-0.627254080381819	-0.530046810453658	0.182650313877909	0.665343311223376	-1.37113154844137	0.0950715059812877	0.652967534375201	0.428392810763736	0.816951103654133	-1.0313097584383	-1.26771066289851	-0.659567157909782	0.0550238638675877	-0.885977755436661	1.70711267284157	2.51363918880085	-0.591951933896334	-1.60028684589271	1.49321705375073	0.729790351749567
sample_14	-1.26948873038106	-0.124272224256798	0.00757391069325088	-0.495596466251973	-0.547537555791616	0.660663141664028	1.16121676026982	0.576220846043109	-1.42833335252426	3.05456525502614	-1.29817297975008	-0.0219325407889367	0.10366929701515	-2.44595718070574	0.240019457591357	0.898175870800967	-1.44855239979941	-2.283750219457	-0.114659478003907	0.580365149730669
sample_15	-0.227820146960574	-2.11937220582564	0.326420106492347	0.451084016099382	-0.489599675288972	-1.48728815133847	-0.881091944815511	0.0536525939593922	-0.421993214796332	0.599580349901544	0.288138269089326	-0.484337063141853	0.542882244069654	-1.95817671033061	1.38968838201084	-0.211029705976199	2.00776128067688	-1.29388883149216	0.465037695412779	-1.26489616788889
sample_16	-0.260488270439973	0.366309902190437	-0.835682676389613	-1.16216463368327	-1.5812231136732	1.24185494635389	0.00469208218676376	0.0770624145196337	0.0416718306765577	-2.19817354861814	-1.0129531125967	-0.534219315377858	-1.36221101285106	-0.0991409228913672	-0.363379590970088	-0.872518725698617	0.743469196165759	1.09467852329485	-1.13761251532308	-0.0859101459347261
sample_17	-1.57414328087232	1.67088796513819	0.365076592024974	-0.00824363732211443	-1.5203492610697	-0.294483852664579	-1.05969300685715	-2.4949143615747	-0.629964590945238	-1.53569111592573	-1.05960626263956	-0.450376835850324	-1.08990454119527	-0.648680912563948	-0.435091235965506	-0.618064269948913	-0.443430744137528	0.170404112577953	0.542244099876535	-0.249776203895107
sample_18	1.7544243110669	0.909314257293722	-0.781870523936667	0.85944913883357	0.560275425976626	1.1516315323999	-0.3644723929148	-0.0348530601015109	-1.61196150996073	-0.474624428178044	-0.122711011068499	1.29944019259555	-0.869781711640301	0.790598754054495	1.45547767894617	-0.957080398483522	-0.671254281524257	1.71946025114591	0.676081541552766	-1.12156711654015
sample_19	-1.67831119811683	-0.795454612442994	0.647119274902797	-0.471558886153161	-0.934682365200083	-1.26898625497857	-0.0523991365158956	1.22461664663963	-1.1307634633122	-2.20151377251433	-0.0663561876323461	1.10958314650916	0.432828996237534	-2.1908462056544	0.899049424959252	0.380873590100366	-0.508699279643976	0.281580504877597	0.560702885863969	0.958986262792064
sample_20	0.531144492515116	-0.325446981382221	2.34953047579593	0.68245155644335	-1.04104527911785	-0.609214434611005	0.514163187151459	0.651013570286297	-0.101773947057224	0.126997472354385	-0.575028981004732	0.795294865829265	0.824470349163713	-0.467628269016639	1.29886651660544	-2.60147042733642	0.168261909185929	1.28916241615964	-1.50866607357255	-1.7218465461584
sample_21	0.752592556472638	0.0752574225996855	-1.70125421910579	-1.16293959811914	-0.458277560130792	0.014732991689791	0.76512933248792	-0.369211610563641	0.0743766439497224	-1.19291131084641	-0.328594729864126	-0.760477132845263	-0.922067358254133	0.525222723138644	-0.452760643936443	1.6434071793649	-1.70927371864724	0.392628946328118	0.780010170339046	-0.792504261338741
sample_22	-0.210276885520406	-0.928206388226317	0.0241686389038963	-1.71848422462648	0.412867495934298	-0.257186999897037	-0.0425815258117549	1.43614040011831	-0.256820536384513	-1.22265075295527	1.2504663037635	0.745817616614095	-1.80488350704996	-0.0329977420058966	0.24480207974907	1.14170072820849	1.1596852154002	-0.566686880469038	-0.514296478386691	-0.307239231069435
sample_23	-1.31920618074945	-0.284386293640691	0.187373282891656	-0.243347070774721	0.872307182908446	0.00110640397760599	-1.20519294485872	-0.514177169798144	1.62346709184741	-1.0019356212482	0.614403104255181	1.01655835154978	-0.892836130917305	-2.05644200536588	0.932676266213738	2.24816630834476	0.37476185757802	-0.33267102701898	-0.55887084052428	1.74335963510857
sample_24	-0.981390613753917	-0.173134988665492	0.62846060522651	0.407511472805853	-1.76723355284295	1.19086421082074	2.35398177272377	0.524276648077469	-0.208449117989978	-0.735224911653433	1.41415152819504	0.16348189640243	-0.272434994189166	1.40142248932564	0.228683853878313	0.0906502390252744	0.330478766763822	-0.316431882471634	-0.210035222277704	1.53149411214655
sample_25	-0.356859618384834	-1.40446413647336	0.30483940431525	0.870598925554014	-0.653858650552336	0.287050638191889	0.907728488725884	-0.683502183438555	0.497201583059199	0.570207117915018	1.97714937168985	1.00644281831849	-1.55728136406278	-0.375736518358986	0.684060489525506	0.795272562737332	1.13928307843445	1.42539947805078	0.377402236267068	0.574933419290149
sample_26	-0.185267990760674	0.0330699727414304	-0.188304371842738	0.408610594454698	-2.58802750121328	-0.461738660094534	1.23111191096873	1.33232008774933	0.252151818380692	-0.202889456155925	1.78491166488712	-0.657552972442562	-0.293558680440856	0.0397576421632812	2.13807726996105	-2.09455389971221	0.0569608113374633	-0.328638785700187	-0.307272002748294	-0.590226648513608
sample_27	0.0823645925888276	-0.828646503446205	-0.657097218125582	-1.17940408758109	2.43651454825396	-0.486659807769847	-0.821771191151281	-1.72966654819072	-0.653816254940463	-1.30874102515889	0.293229422888393	0.317293362647133	-0.956819686971859	0.562960251858416	-1.53470913575613	0.219461143335801	-0.0222295036990706	1.11051799075394	1.76873595337145	-0.41756150705213
sample_28	0.173498141039255	0.708862862175688	0.778391552923641	-0.0472890470508943	0.609320063781442	0.603463547562288	0.840320937154297	-0.803339250357688	-0.659179958812946	1.0795373664617	-0.631133295864728	-0.947335365066375	-0.635376519008118	1.07198481317392	-0.876610063200904	0.476176464219635	-1.1266680527127	-0.807630352836545	-0.410818236051825	0.600686117533262
sample_29	1.09204904159518	0.163922746862736	1.21998603432282	1.30066676899014	-1.54482693592332	0.229734649541363	-1.60712258224051	0.962233397328593	0.253727163603596	-0.206750391598131	0.870729187638022	0.364719959189261	1.27583368558287	0.168885707730709	1.71614455041101	0.657611318662632	0.227103586737535	-1.38180350087546	-0.0225169462772837	-0.256019805689119
sample_30	2.01213539410378	-0.705501836486894	1.22190534496177	-0.961936921447605	-0.164568605281729	-0.0918148910410733	0.855377893765981	0.843677348359248	0.577804930745643	1.84857242446681	0.973866186204873	0.217634465868504	-0.0990017999814517	-1.51787240055874	0.312122595208815	1.3991066755829	-0.0971498921204836	1.18110508439871	1.15512804468787	-1.18711105365858
sample_31	1.36401767624368	-1.00732496002663	0.769246321806979	-0.18383490665179	2.35843654255316	-1.62362095853804	1.48908945232899	-0.268108028218418	0.913368878539086	-0.932719218030497	0.658338863336316	-0.509604309639769	-0.159740002718759	-1.28948835767259	1.06235526145001	-1.27714484467553	-1.30582635185529	0.0743324431233226	-0.100018078352087	0.58484246235849
sample_32	-0.0639493072107857	-2.02839172510412	-0.689220936589072	-1.27968948752791	0.539335464462846	-0.22293883471364	-1.04101479888848	0.100155616726072	-0.545461718180618	0.0748516055252812	-0.821349558161292	-0.355163196987921	2.31658051489622	-1.01880844276733	-0.794194565908634	-0.620538028073115	-0.699501068454692	-0.153794760088414	0.249562307003114	-0.715519073150583
sample_33	-1.09956407721102	-1.29627038509598	-1.30823330257854	-0.359486821040113	0.0622499358250587	-0.546127446167049	0.151612019940164	0.232842858455875	-0.882784059673105	1.6399989999533	0.591956674059649	-0.484099840719655	-0.556834590418409	-0.0235646478134749	0.184208426513752	2.07115598038292	0.0838177130524752	0.370003738958374	-0.539689160182607	0.99585308739763
sample_34	-0.155296014711219	-0.493093764346547	0.101470147476417	-1.94582981381677	-0.0686599392814085	-1.66313449942565	-0.100233712383676	0.0693158167089686	-1.52495347007706	-0.778156219298311	0.590250434791089	0.894791542495258	-2.0535786614029	-0.636028116797427	-0.863609510148883	-0.243295858514209	-2.81971772103356	-0.427340397004446	2.05090694080845	0.401576242211786
sample_35	1.1990245323003	-0.440398024459526	-0.981643598496096	-0.230459540338347	-0.713887395222443	-0.486826792409832	0.397293324148458	-2.17547086003304	0.200438502679032	1.05695556153659	-0.565147973932332	0.678378944913055	0.160602940233405	-0.564301521183848	-0.195064638079384	-0.77513760627374	0.10206622661889	0.0210786400827941	0.0260375069447573	1.33772690382762
sample_36	2.11698139694073	-0.171395147890885	0.947418169733263	1.24104058427042	-0.508740760683853	0.362469038826658	-0.67195090333936	-1.17687020642842	-1.01980534113775	-0.990162812075113	1.34765030455097	-0.410537965072606	-1.14924118368809	-0.311344539268437	-0.152147996614143	-0.730702211138741	-0.930122751897445	-0.143733812104654	1.0293170167343	-0.47438473724312
sample_37	1.71750372787893	0.285342165783728	-0.737680495194057	-0.851071624270021	1.28359948295932	-2.08892160340798	-0.108105176485497	-0.133674177562965	1.25045376783172	-1.88612087684865	-0.136384835704715	-0.358022171824164	0.415623524034245	-1.38732726188151	-1.38023221946803	-1.40003369401744	0.0707633786815257	1.77288210310439	-0.670560835124348	1.63391074387702
sample_38	-0.362180793901034	-2.13680894173129	0.977076703042104	-0.776600294915078	0.278028331325657	0.842692322595921	-0.664195434478571	-0.441588433304116	0.0208109227827549	1.91100592810804	0.832223688198973	-0.276211731868	1.39186955239734	-1.78077203620866	-1.09928255216997	-0.43068309139991	1.52304411631898	-0.803657303891846	-0.0229903390963511	0.172821406094452
sample_39	0.0324720593378105	1.3165209748337	0.288240817099799	0.627857402698319	0.280656754761298	0.198190086074202	-0.174326970645412	-1.56254304059567	-0.0462960543992473	2.04776971569037	-0.450518334896897	-1.72711240877426	-0.271758954048348	2.22391025317848	-0.0104178710056879	0.0502661261007237	-0.586640532360368	-0.190558315344636	-0.318284603364718	1.40243355214735
sample_40	3.11433335922956	-0.568987279819768	-0.855406559839267	1.96705325604708	-2.46572849072103	2.20188962824567	-0.109997098862552	-0.446186321691371	-0.84979872374671	0.46104836822667	1.48668778222268	0.0374888159412208	-0.150331856416517	-0.475193474159052	-0.449361933791927	-1.03959053769897	0.629474218207265	-0.441782744746644	2.93185220824631	0.546038186976709
sample_41	0.407401403982148	-0.645210529406971	2.27057875510506	-0.0628307242499249	0.130083305206157	0.958174464121069	-1.56293528831562	0.706406771549647	0.229334195471606	0.772178801295006	0.81672785001848	-0.388956769369782	-0.283214292829347	0.170400425931517	-1.82152930918805	0.633334807529899	0.0877804886472563	1.55778622397206	-1.94634424877773	-0.370927547155816
sample_42	0.0483094822529588	0.207772020528985	-0.0935309890344264	0.0627946814539318	-1.39682342288855	0.0932724969829533	1.01456815191739	-0.472455247317264	0.00974322219776318	-0.945666636614409	0.393837371629933	0.55626397652639	0.733346274593831	-0.691651035766449	-0.623044871306333	-0.902932016166887	-0.419371440905174	-0.603657763555126	-0.533855706234828	-0.100766730234016
sample_43	-0.910132644934182	0.34751865280685	-0.535055268003294	1.02967657082913	0.117654303826332	1.62085839809251	-1.98635348280888	0.455916064369882	-1.92676012237236	-1.63691986836843	-0.451712672859597	-0.554672390953477	0.0385142005587486	-0.190440654187085	0.364819965833135	1.06047401142065	0.205646485928755	-0.0978587660304322	0.49783955539076	-1.40249092340598
sample_44	-0.272157549962303	-0.360312793402651	0.816603195815655	-0.0316859581783525	0.550085596598334	0.0661661660079337	0.909635960359958	-0.167014588046486	0.436225698823828	0.683202714560129	0.3558343175363	-2.33737528904656	-0.916469350535656	-0.0947743663221912	-0.153952515139275	0.260409408797834	1.57407427959126	-0.355578724050935	1.78581905248437	0.99754776320536
sample_45	0.404688951278023	1.45439039357535	-0.014616111887074	-0.359044752639424	0.809806577291792	-0.00294784438040563	0.448937657840643	0.182836898864024	-0.301096521377207	-0.1662318250562	1.75602654613774	-1.1060456325274	0.984767149372183	-1.75222776546896	0.136410229083233	0.12815782697681	1.54012060024391	-1.58143628939296	1.88946202831878	-0.91378876894731
sample_46	-0.997861012573553	0.308890132218052	-0.296835373608091	0.278291547373193	1.16655606158313	-0.107681467247102	1.25917142044251	-1.66732352559924	1.52260653262457	-0.373976621765155	-0.47236527320021	-1.57436640514009	-0.746851745063731	0.835503142015681	1.2706518251601	-0.2050254015136	-0.145282205850422	0.477113697667813	0.396212163962191	-0.00519483334873023
sample_47	2.73645082838239	-0.925846999216185	1.16858784718828	0.113051017940087	-0.241777910144218	-1.29223973691768	-0.338075479933291	-0.191725105863633	-2.17465362475633	0.833349830827754	0.254094885653917	-0.688505631612588	-0.854888649908697	-1.30820369056582	0.615948865744125	0.104474857896554	-1.93997658640819	0.0899798268252848	-1.5242042716087	0.179596905067674
sample_48	-1.12055052115138	-1.16093861212893	1.82082648603726	-0.999268667555817	-0.692587378492976	0.0073730355491016	-0.251046635306839	-1.47284839675284	0.397890160946946	0.134550131881903	-0.155717525084289	-1.12813385136619	-0.630787188787496	1.35954933084309	0.122219998864631	-0.24710068174983	-0.00591356818120329	-0.129683712187174	0.729511405641555	0.952237892513044
sample_49	0.432924499712695	-0.468491199506333	-0.14015335415853	-0.557453505646772	1.19460113858326	-0.99085445497905	1.38610552469852	-0.354594622538773	0.850911664752571	0.0268489313773419	-1.39838273930862	1.06221112623597	-1.00262751616873	-0.504939221684801	-1.28275889806112	1.06025827188392	-0.570437123566234	0.541326771242454	-0.552516019130512	0.644308297934319
sample_50	-0.565677147091363	-0.197553171365911	0.59716476049862	0.472971221428032	-0.0709671184362161	-0.615105316819396	-1.09291644286992	1.20402003480685	-0.607436629057018	-1.47196196423974	-0.435793262984997	1.19893373378808	-0.257062023450607	1.79794565180691	1.29117359647845	1.27271996956101	-1.33092863816226	0.508103992863153	0.440286159731768	-1.47151451533958
sample_51	1.39370982163601	-0.85224130461846	-0.444477966270428	-0.151391934736772	-2.10538062252879	0.154259446319076	1.89449462694653	-1.32738570632877	0.674211798556931	0.777550286513456	-1.44732360247547	-0.564557210871624	-0.369743661398289	-0.138491756054483	0.716565555193743	0.987646814800743	-1.21810967310814	-2.4053362767803	0.530475225287132	0.0733987069635961
sample_52	1.08339246751843	0.223430908409406	-1.45435743453243	0.811069687163386	-0.107950867255672	0.763982909342136	-0.00902352135188931	-0.468190510712899	1.04642178385173	1.19900795504139	0.38582357680033	0.806873238126427	-1.15500056278978	-0.337809038477909	1.22749818370778	-0.252170038503863	0.667746589951828	-0.795830675202992	-1.01446310591992	0.298882166732623
sample_53	-1.23137852060719	-0.216387171990727	-1.41139950720316	0.941981122981737	-0.214573487235114	-1.13728909640002	1.9223891364785	-1.46757609958396	1.19933569761815	1.04121515223634	-1.90156450071282	-0.0497716863138111	0.17835963410782	-1.34287784610662	0.360371359082065	0.14183384240326	1.54731456049258	-0.863325208931172	0.661719858046405	-1.97120292322949
sample_54	-0.0853258227952417	-0.67098776141263	-0.712281433434344	-0.353007494876247	0.117319133844309	-0.731151506226947	0.218260325145302	1.29091206872415	0.582041127527067	-0.539292613719774	1.04333947714214	0.089759686568254	0.817711294054208	1.5110958236904	-1.39530383583036	0.0452902913497465	1.0474261178334	-0.186606915768394	-0.727918802619523	-1.11316173722725
sample_55	-0.758326729943804	-1.13612526169444	1.74149385228023	0.34728176539802	2.21461836385692	-1.21498607820709	1.51062278380355	0.339333203375936	0.282100583367018	0.798962729333462	1.3498884090824	2.06865601907485	-0.447297094661349	0.569755317828045	-1.63998095485687	-1.70442338487225	0.770572950095039	-1.78441723493211	2.04137892196132	-0.328233831055396
sample_56	0.532502224052814	0.140399486211692	-0.520126284263887	1.23358181385644	-0.476065010936271	-0.397425171325504	0.144631308430491	0.352248524217487	-0.780905856908584	0.0387747556189391	-0.889469493275564	0.232815295045276	-0.253272247308972	-1.18201431861616	0.357325226069517	-0.00508657637545063	-0.781621882496938	-2.32821918887473	0.197800364652901	1.07928396564418
sample_57	-0.412018489579944	0.266109414089424	-1.1501139979449	-0.650185478693973	-0.84124173503879	1.45303210242582	0.210661716810154	1.2548757570633	0.00377137183473097	1.04006599263287	1.53297835783556	0.892972393990575	1.65424017846466	1.59831919644909	1.45556300489673	-0.406382930444013	1.62503304966964	1.07017760288695	2.11388873959992	1.41502661528051
sample_58	1.58705165684902	1.26348141925341	-0.204551452714416	1.01454701951957	-0.10876441171304	0.917558281176877	-0.799548418749984	0.0527295773954456	-0.347855712325177	-0.619931105571673	-0.573221490016074	1.59501798049787	-2.40671305009833	-0.70063953101422	-2.88539431285076	0.0366575759492233	-0.332898891999995	1.034162367918	0.573572664070844	1.15577514932605
sample_59	-0.585427068095875	0.55092356313004	0.670786599825368	-0.951184816089826	1.4801669498785	-2.227060360185	-0.906590940372084	0.679095206767009	1.17753380815987	-0.385996590245149	-1.04030160295	-0.0520934568205521	0.994277228818144	0.154009159043616	-0.164991322024484	0.238214691643738	-0.525566291061577	-0.136991478475007	-1.19796092496989	-0.552387139295869
sample_60	0.0325265841001237	0.867409023425217	1.18700763172754	0.726887211921046	0.0285569467865685	1.83951509941236	-0.452469405290758	0.409660733885122	-0.320752886225682	0.949127279953013	-0.52135885808702	0.786764664300492	0.722313925001295	0.707519453016358	0.509378224867067	-0.854279564659089	1.83673887565176	0.661126917032813	-0.816703830033149	1.18165039482229
sample_61	-0.677511210360452	-0.31353531491049	0.277308144805282	-1.93617613628297	0.217188288324889	-1.63757571264616	-0.51624615902325	-1.0581169902427	-0.532001939794597	0.0334144659022941	0.300950653739731	0.295981418616555	-0.294481441379958	0.361681464297389	0.804076792337729	0.896515372438109	-0.724477411954124	-0.863061109701649	0.147852970211085	0.63115252315775
sample_62	-0.569317144032596	1.23175344027703	0.00611763163768306	-0.259144206124178	-0.405228573102772	0.44977095757402	-0.308093769027077	-0.682586057732481	-0.12552394141747	0.759926425633351	1.15504604631905	-0.847753326896939	-1.10234429602067	0.345083896241422	-1.37848133839912	-0.526009845552259	0.479074115373082	1.60794923835519	1.04105710703035	1.92055588031313
sample_63	0.225575122759523	2.242442794577	1.09849448241817	0.505211871313725	-0.797770874788262	-0.301169052139276	-1.18071297000442	0.0309564581122248	1.33834299198298	-1.39220189260545	0.495796414226314	0.407973067522237	-1.57905449302393	1.83449675429254	-0.911658165090414	1.26338646291403	0.57178729755162	-0.44771685723859	-0.123145829627156	0.421012050688471
sample_64	1.80986857245701	0.643454139966306	0.452313326711786	-0.321168205036538	-1.11379187337435	-0.0244547614245783	0.30252034374048	0.176511995466805	-0.937297213677851	-0.400043718941583	1.23313376368456	-0.795266210573051	-0.414164927578938	0.585915846620377	-1.08000320804191	0.993241437641493	1.02577611396784	0.113484991672865	-0.102355039497275	-0.37762426547326
sample_65	1.94244066229701	-0.0415826725955629	-0.66260689438883	0.603340450298905	-0.0105235929820834	1.77680810359255	0.475672455666089	-0.0213202355284753	0.681970455625487	-0.10324614612901	-0.554399270160639	0.318121391103258	-0.0884357526367015	1.57583908834003	1.71019489668425	0.0236883796608804	0.980880362276182	0.105348790486726	0.67973462450005	-1.76715949864066
sample_66	0.820373805494592	-0.953369925099767	0.0579392297328593	-0.166305041668181	-0.62261939786062	0.573056021659749	-0.399838674999575	0.494381065065155	2.25360649668033	0.414047484629199	-0.506623094952104	0.356574676090513	0.393548678220855	2.02112270371042	0.462607491124274	-0.057836797716644	-1.0607951525257	1.19726220747329	0.081082747578331	-1.32132659722004
sample_67	-0.200774389639763	-0.193794813003279	-0.334778877343699	-0.170730618110455	-0.960029739682113	-1.79530394169712	1.71235366803168	1.2914843801241	-0.717968881087595	-1.516102682586	-1.27781332164773	-1.39847811501098	-0.225348550217362	1.20432604149086	-1.15240185261903	-0.181933015624723	-0.309059238843565	0.429924650889598	-0.244085848439596	-0.180598378242774
sample_68	-0.781191297355909	0.660434959207176	0.550318616995712	0.579027004795432	-0.205007208738671	-1.18745719665919	-0.17719608040806	-0.319629625561816	-0.0620506353403608	-0.785956169085934	-1.1563035142563	-0.544111309499329	1.11474138332967	0.145855516507257	1.42942171414326	-0.010383141109186	-0.903558165995501	-0.36430151388112	0.654146595910759	-0.85793787097342
sample_69	0.0537770848685392	-0.246033645410169	0.188622498779082	0.661466925343887	-0.588920262376414	-0.661216197731363	-0.614060900630048	-0.920490583354756	1.74116849053615	0.108894299020613	1.17399438414377	0.771918621907824	0.310552629965414	-0.545593342243105	0.0903886841687265	-0.127911381968459	0.736837043296043	-0.641765249810088	-0.766037654045829	-0.123932463309221
sample_70	0.570192120133598	0.304296431505636	-1.11347653245826	1.01955873486623	-1.68299968857272	1.12964659058913	1.21980244909476	0.391496289229574	0.691866820843405	-2.49989761198352	-0.629263505075207	0.576796893732492	-1.51004969514059	0.294074332841828	0.878560905804525	-1.33407017031253	0.130448437041475	-0.0367546631650166	-0.85836796855254	-0.0572209809247312
sample_71	-0.46301895029146	-0.0736640322051261	0.412552592656502	0.25045092657661	-0.611392499216426	-0.368234528268972	0.245061995142328	0.316082037879538	-0.32292183076131	0.37678291872248	-1.64919269773193	1.53856420602581	0.303078603764541	-0.0487905522325791	-1.13941923430471	0.41754092877339	-1.83753320748772	-0.317539503698344	0.805293810016538	-0.329159115402272
sample_72	0.35153371259337	-0.231999906744567	0.595191936882122	-0.0572817703145316	-0.38112735877916	-1.37109387655018	0.123503939649689	-2.30466672856189	0.458548070011639	1.03423156235943	0.658904227849164	-0.115104867725788	-2.08323917637469	1.14733348200407	-1.18726048465603	1.35573481325415	-0.345780111130657	-1.65530196839252	1.16583481687782	-1.06948034622578
sample_73	-0.558705879601699	0.115166560212514	-0.300864901634586	-0.87744425050872	-0.569552730194699	0.971739434322309	0.416324787266183	-0.485194831507247	-0.469490369716469	0.0515268028289047	-2.11473267718634	-0.0191196149527003	0.148179999622414	-0.322015495256624	-0.340035438956782	0.0668819406493667	-1.46492171405336	1.31841067288675	0.300357119358317	0.338939408084776
sample_74	0.00489555130379433	-1.10165034097865	0.774683939531613	0.787518874281436	1.57291632276664	-0.985770579224917	-1.06376896028072	-1.63390171147148	0.885202349217781	-1.09241401585908	-2.80234988315593	-0.31763493370003	0.400782636802786	-0.245803462630086	1.2439481994469	0.573180429403361	-0.0275150173523669	0.516641288058324	-0.805245658696115	0.0948185925984382
sample_75	1.17650019887042	-0.827994590854125	0.233180342544134	-0.302191629504661	1.11652935792441	1.66937452267853	-0.026632893695276	0.836133407573731	-1.72368145478434	0.538577530057005	-0.719282659598699	0.232036071190738	-0.941996830503358	-1.18698934062546	-0.17577636590593	-0.296891087867189	0.757284071123174	-0.916898274144202	-1.27272025945574	0.627980202902307
sample_76	2.00546245155837	0.15081723073774	0.360277323566496	-1.01191596250674	1.3929090027117	1.16624450337959	1.47576132953365	1.27344039033878	1.7954308628786	0.740288527896765	-1.2243271830813	0.719556536213104	2.27821898311325	0.518518313348419	0.336091765765797	-0.412195234310838	-0.827165399521123	0.173042216333065	0.218374906100729	-0.201615857962282
sample_77	-1.56652825111248	-0.696017094722289	1.80573997132106	0.00778207029392937	0.236965362602259	0.28256852406144	-0.153172952222358	-0.677511318602835	2.07285000770036	2.29002100121043	0.570872082516318	1.95678713270886	-1.08466084890265	-0.536045959586705	-1.07954305111943	-0.813977392386801	-0.382552215932037	0.572396840279613	2.42719790904154	2.22668550371039
sample_78	-0.15172248062956	0.322454840900774	0.332370767926719	0.180118751579749	-0.0948742854809793	-1.03531048826148	-0.747044411830223	1.24756277983683	0.74019960700056	0.720616271474473	-0.35228986061678	-1.18318314200849	-0.522389897234457	0.275655759424834	-1.05896279440494	0.358164995108366	0.515329492379549	-0.0452523307944626	-0.163541233178306	-0.111390860660756
